STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
6,California,61536,2,1,1BN1T252*5P******,2021-09-08 14:51:31,0,6,TRAILER,4571,BEALL TRAILERS,4862,BEALL TRAILERS,11201,Beall Trailers,2005,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,61,Trailer,,,,,15,Tank Trailer,14,Bumper Pull,25.000,,2,,
6,California,61556,1,1,3H3V532C*YT******,2021-09-08 14:51:32,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2000,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,61569,2,1,LJRC5426*E1******,2021-09-08 14:51:32,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2014,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
6,California,61586,2,1,1UYFS245*5A******,2021-09-08 14:51:32,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2005,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
6,California,61638,2,1,1S9S0000*W0009***,2021-09-08 14:51:32,0,6,TRAILER,4988,SUPERIOR TRAILER WORKS,9258,SUPERIOR TRAILER WORKS,23494,Superior Trailer Works,1998,,,6,UNITED STATES (USA),CALIFORNIA,LOS ANGELES,,,61,Trailer,,,,,141,Transfer Trailer,,,33.000,Type of Trailer: Full Trailer,2,,
6,California,61652,1,1,3H3C412S*TT******,2021-09-08 14:51:33,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1996,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,41.000,Material: Steel,2,,
6,California,61680,1,1,3H3C412S*3T******,2021-09-08 14:51:33,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2003,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,41.000,Material: Steel,2,,
6,California,61690,2,1,1GRAA062*EW******,2021-09-08 14:51:33,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,61709,3,1,1GRAP062*GT******,2021-09-08 14:51:33,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,61715,3,1,3H3C412S*4T******,2021-09-08 14:51:34,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2004,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,41.000,Material: Steel,2,,
6,California,61737,2,1,1UYVS253*EU******,2021-09-08 14:51:34,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61769,2,1,1UYVS253*EU******,2021-09-08 14:51:34,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61789,2,1,1A9ASD11*HF896***,2021-09-08 14:51:34,0,6,TRAILER,7267,"AMERICAN CARRIER EQUIPMENT TRAILER SALES, LLC",1518,ACE,4910,Ace,2017,,,6,UNITED STATES (USA),CALIFORNIA,FRESNO,,Trailer Length: 0-20ft,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,,Bottom Dump,1,,
6,California,61791,1,1,1UYVS253*6U******,2021-09-08 14:51:34,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61811,1,1,1UYVS251*6U******,2021-09-08 14:51:34,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,51.000,,2,,
6,California,61851,2,1,1GRAA062*SB******,2021-09-08 14:51:35,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1995,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
6,California,61854,1,1,1UYVS253*6P******,2021-09-08 14:51:35,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61860,3,1,1UYVS253*CU******,2021-09-08 14:51:35,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61870,2,1,5DN15442*6B******,2021-09-08 14:51:35,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2006,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,44.000,Transfer (Express Belt),2,,
6,California,61874,1,1,1JJV532W*2L******,2021-09-08 14:51:36,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2002,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,61918,2,1,4HXLS122*1C******,2021-09-08 14:51:36,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,,,2001,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,,,,,16,Utility Trailer,,,12.000,,2,,
6,California,61985,1,1,1JJV532D*LL******,2021-09-08 14:51:36,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,62022,3,1,1JJV532W*4L******,2021-09-08 14:51:37,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,62043,2,1,1UYVS253*9M******,2021-09-08 14:51:37,1,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2009,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,62071,1,1,4WW5452A*J6******,2021-09-08 14:51:37,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,,,2018,,,6,UNITED STATES (USA),MISSOURI,MOBERLY,,Type of suspension: Air Ride,,,,,,,6,Flat Bed Trailer/Platform Trailer,,,45.000,,2,,
6,California,62086,1,1,1JJV532B*AL******,2021-09-08 14:51:37,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2010,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,62087,2,1,1GRAA062*SB******,2021-09-08 14:51:37,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1995,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
6,California,62140,1,1,1UYVS253*K3******,2021-09-08 14:51:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,62140,6,1,1UYVS253*6P******,2021-09-08 14:51:38,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,62142,3,1,LJRC5426*E1******,2021-09-08 14:51:38,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2014,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
6,California,62170,2,1,LJRC5426*H1******,2021-09-08 14:51:38,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2017,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
6,California,62193,2,1,1GRAA962*HB******,2021-09-08 14:51:39,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,62211,2,1,3AEVS532*XM******,2021-09-08 14:51:39,0,6,TRAILER,17047,"TRAILERS DE MONTERREY, S.A.",7405,RAMIREZ,19779,Ramirez Trailer,1999,Standard,,12,MEXICO,,,Monterrey Plant,,61,Trailer,,,,,36,Van Trailer,,,53.000,Dry Van,2,,
6,California,62213,1,1,1UNSD221*6C******,2021-09-08 14:51:39,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2006,,,6,UNITED STATES (USA),CALIFORNIA,,,,,,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,22.000,,1,,
6,California,62213,1,2,1UNSD222*6C******,2021-09-08 14:51:39,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2006,,,6,UNITED STATES (USA),CALIFORNIA,,,,,,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,22.000,,2,,
6,California,62259,2,1,1HTMKAAN*2H******,2021-09-08 14:51:40,0,10,INCOMPLETE VEHICLE,1028,"NAVISTAR, INC.",526,INTERNATIONAL,2648,MA035,2002,4400,,6,UNITED STATES (USA),OHIO,SPRINGFIELD,,,11,Truck,8,"Class 7: 26,001 - 33,000 lb (11,794 - 14,969 kg)",,,0,Not Applicable,0,Not Applicable,,,,1,SBA - Set-Back Axle
6,California,62264,2,1,1UYVS253*AU******,2021-09-08 14:51:40,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,62318,2,1,3H3C532S*BT******,2021-09-08 14:51:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2011,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,53.000,Material: Steel,2,,
6,California,62354,2,1,48X1F392*F1******,2021-09-08 14:51:41,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2015,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,39.000,Tumer ARx43,2,,
6,California,62363,2,1,1XPWDU9X*8D******,2021-09-08 14:51:41,0,3,TRUCK,1033,PETERBILT MOTORS COMPANY,495,PETERBILT,2793,388,2008,,,6,UNITED STATES (USA),TEXAS,DENTON,Peterbilt,,66,Truck-Tractor,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,0,Not Applicable,0,Not Applicable,,,,,
6,California,62365,2,1,1JJV532D*KL******,2021-09-08 14:51:41,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,62496,1,1,5DN15442*JB******,2021-09-08 14:51:42,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2018,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,44.000,Transfer (Express Belt),2,,
